repository,file_path,extension,size_bytes,total_thrust,nvidia_apis,thrust_patterns
neka-nat/cupoch,src/cupoch/geometry/down_sample.cu,.cu,20659,211,35,"{'thrust::': 89, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 89, 'device_vector\\s*<': 28}"
neka-nat/cupoch,src/cupoch/collision/collision.cu,.cu,56636,191,51,"{'thrust::': 92, 'thrust\\s*::\\s*\\w+': 92, 'device_vector\\s*<': 5, 'host_vector\\s*<': 2}"
neka-nat/cupoch,src/cupoch/registration/fast_global_registration.cu,.cu,19156,164,25,"{'thrust::': 75, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 75, 'device_vector\\s*<': 9}"
neka-nat/cupoch,src/cupoch/utility/helper.h,.h,16966,158,18,"{'thrust::': 68, '#include\\s*<thrust/': 7, 'thrust\\s*::\\s*\\w+': 68, 'device_vector\\s*<': 13, 'host_vector\\s*<': 2}"
cusplibrary/cusplibrary,cusp/precond/aggregation/system/detail/generic/evolution_strength.h,.h,15617,174,43,"{'thrust::': 86, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 86}"
cusplibrary/cusplibrary,cusp/functional.h,.h,31094,164,36,"{'thrust::': 81, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 81}"
cusplibrary/cusplibrary,cusp/system/detail/generic/blas.h,.h,15003,143,18,"{'thrust::': 68, '#include\\s*<thrust/': 7, 'thrust\\s*::\\s*\\w+': 68}"
cusplibrary/cusplibrary,examples/LinearOperator/block_matrix.cu,.cu,17486,129,30,"{'thrust::': 64, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 64}"
cusplibrary/cusplibrary,cusp/system/detail/generic/multiply/spmv.h,.h,13735,116,39,"{'thrust::': 55, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 55}"
cusplibrary/cusplibrary,cusp/system/detail/generic/conversions/coo_to_other.h,.h,15062,131,24,"{'thrust::': 60, '#include\\s*<thrust/': 11, 'thrust\\s*::\\s*\\w+': 60}"
cusplibrary/cusplibrary,cusp/system/detail/generic/multiply/spgemm.h,.h,16473,126,28,"{'thrust::': 59, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 59}"
cusplibrary/cusplibrary,cusp/iterator/join_iterator.h,.h,13950,134,17,"{'thrust::': 65, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 65}"
cusplibrary/cusplibrary,cusp/system/detail/generic/multiply/generalized_spmv.h,.h,14437,112,32,"{'thrust::': 53, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 53}"
cusplibrary/cusplibrary,cusp/system/detail/generic/conversions/dia_to_other.h,.h,10935,111,26,"{'thrust::': 50, '#include\\s*<thrust/': 11, 'thrust\\s*::\\s*\\w+': 50}"
NVlabs/nvbio,nvMicroAssembly/kmers_inl.h,.h,58192,356,95,"{'thrust::': 177, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 177, 'device_vector\\s*<': 1}"
NVlabs/nvbio,nvbio-test/string_set_test.cu,.cu,36800,361,0,"{'thrust::': 144, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 144, 'device_vector\\s*<': 36, 'host_vector\\s*<': 36}"
NVlabs/nvbio,nvbio/sufsort/sufsort_priv.h,.h,84678,262,39,"{'thrust::': 116, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 116, 'device_vector\\s*<': 18, 'host_vector\\s*<': 6}"
NVlabs/nvbio,nvMicroAssembly/assembly_graph_inl.h,.h,23826,135,43,"{'thrust::': 66, 'thrust\\s*::\\s*\\w+': 66, 'device_vector\\s*<': 3}"
NVlabs/nvbio,nvBowtie/bowtie2/cuda/aligner_best_approx_paired.h,.h,46580,135,22,"{'thrust::': 61, 'thrust\\s*::\\s*\\w+': 61, 'device_vector\\s*<': 10, 'host_vector\\s*<': 3}"
NVlabs/nvbio,nvbio/sufsort/sufsort_bucketing.h,.h,38690,112,15,"{'thrust::': 45, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 45, 'device_vector\\s*<': 6, 'host_vector\\s*<': 13}"
NVlabs/nvbio,nvbio/sufsort/compression_sort.h,.h,40347,104,12,"{'thrust::': 44, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 44, 'device_vector\\s*<': 10}"
NVlabs/nvbio,nvbio/sufsort/prefix_doubling_sufsort.h,.h,28541,97,12,"{'thrust::': 41, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 41, 'device_vector\\s*<': 10}"
NVlabs/nvbio,sufsort-test/sufsort_test.cu,.cu,30978,106,0,"{'thrust::': 36, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 36, 'device_vector\\s*<': 15, 'host_vector\\s*<': 18}"
NVlabs/nvbio,nvbio/fmindex/mem_inl.h,.h,52078,81,25,"{'thrust::': 38, 'thrust\\s*::\\s*\\w+': 38, 'device_vector\\s*<': 3, 'host_vector\\s*<': 2}"
NVIDIA/AMGX,include/cusp/detail/device/conversion.h,.h,36626,453,124,"{'thrust::': 220, '#include\\s*<thrust/': 11, 'thrust\\s*::\\s*\\w+': 220, 'device_vector\\s*<': 2}"
NVIDIA/AMGX,src/aggregation/aggregation_amg_level.cu,.cu,114938,160,25,"{'thrust::': 76, '#include\\s*<thrust/': 7, 'thrust\\s*::\\s*\\w+': 76, 'host_vector\\s*<': 1}"
NVIDIA/AMGX,include/distributed/glue.h,.h,47769,160,8,"{'thrust::': 69, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 69, 'host_vector\\s*<': 17}"
NVIDIA/AMGX,src/amgx_c.cu,.cu,183512,158,6,"{'thrust::': 69, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 69, 'host_vector\\s*<': 18}"
NVIDIA/AMGX,src/distributed/distributed_manager.cu,.cu,254496,131,16,"{'thrust::': 62, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 62, 'host_vector\\s*<': 1}"
NVIDIA/AMGX,src/distributed/distributed_arranger.cu,.cu,150316,131,3,"{'thrust::': 61, '#include\\s*<thrust/': 9, 'thrust\\s*::\\s*\\w+': 61}"
NVIDIA/AMGX,src/aggregation/coarseAgenerators/thrust_coarse_A_generator.cu,.cu,10566,89,26,"{'thrust::': 43, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 43}"
NVIDIA/AMGX,src/solvers/multicolor_ilu_solver.cu,.cu,83468,112,0,"{'thrust::': 55, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 55}"
NVIDIA/AMGX,src/aggregation/selectors/geo_selector.cu,.cu,14700,94,18,"{'thrust::': 45, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 45}"
NVIDIA/AMGX,include/cusp/detail/device/spmm/coo.h,.h,12642,90,21,"{'thrust::': 41, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 41}"
antonmks/Alenka,cm.cu,.cu,148039,1593,307,"{'thrust::': 764, 'thrust\\s*::\\s*\\w+': 764, 'device_vector\\s*<': 35, 'host_vector\\s*<': 30}"
antonmks/Alenka,operators.cu,.cu,94199,407,20,"{'thrust::': 188, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 188, 'device_vector\\s*<': 25, 'host_vector\\s*<': 4}"
antonmks/Alenka,select.cu,.cu,45860,332,14,"{'thrust::': 164, 'thrust\\s*::\\s*\\w+': 164, 'device_vector\\s*<': 3, 'host_vector\\s*<': 1}"
antonmks/Alenka,merge.cu,.cu,19472,202,37,"{'thrust::': 94, 'thrust\\s*::\\s*\\w+': 94, 'device_vector\\s*<': 8, 'host_vector\\s*<': 6}"
antonmks/Alenka,compress.cu,.cu,19347,191,8,"{'thrust::': 91, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 91, 'device_vector\\s*<': 5, 'host_vector\\s*<': 3}"
antonmks/Alenka,sorts.cu,.cu,5211,124,0,"{'thrust::': 61, 'thrust\\s*::\\s*\\w+': 61, 'device_vector\\s*<': 2}"
antonmks/Alenka,cm.h,.h,27770,85,0,"{'thrust::': 23, '#include\\s*<thrust/': 19, 'thrust\\s*::\\s*\\w+': 23, 'device_vector\\s*<': 14, 'host_vector\\s*<': 6}"
antonmks/Alenka,filter.cu,.cu,20128,74,7,"{'thrust::': 35, 'thrust\\s*::\\s*\\w+': 35, 'device_vector\\s*<': 4}"
antonmks/Alenka,strings.cu,.cu,7879,52,0,"{'thrust::': 26, 'thrust\\s*::\\s*\\w+': 26}"
antonmks/Alenka,strings_sort_device.cu,.cu,6253,35,2,"{'thrust::': 17, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 17}"
zjin-lcf/HeCBench,src/tsne-cuda/nbodyfft.cu,.cu,25331,219,0,"{'thrust::': 98, 'thrust\\s*::\\s*\\w+': 98, 'device_vector\\s*<': 23}"
zjin-lcf/HeCBench,src/tsne-hip/nbodyfft.cu,.cu,24552,207,0,"{'thrust::': 92, 'thrust\\s*::\\s*\\w+': 92, 'device_vector\\s*<': 23}"
zjin-lcf/HeCBench,src/logic-rewrite-hip/balance.cu,.cu,67198,144,29,"{'thrust::': 67, '#include\\s*<thrust/': 10, 'thrust\\s*::\\s*\\w+': 67}"
zjin-lcf/HeCBench,src/logic-rewrite-cuda/balance.cu,.cu,67289,143,29,"{'thrust::': 67, '#include\\s*<thrust/': 9, 'thrust\\s*::\\s*\\w+': 67}"
zjin-lcf/HeCBench,src/tsne-cuda/fit_tsne.cu,.cu,24343,126,0,"{'thrust::': 46, 'thrust\\s*::\\s*\\w+': 46, 'device_vector\\s*<': 32, 'host_vector\\s*<': 2}"
zjin-lcf/HeCBench,src/tsne-hip/fit_tsne.cu,.cu,24340,126,0,"{'thrust::': 46, 'thrust\\s*::\\s*\\w+': 46, 'device_vector\\s*<': 32, 'host_vector\\s*<': 2}"
zjin-lcf/HeCBench,src/tsne-cuda/nbodyfft.h,.h,4021,92,0,"{'thrust::': 32, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 32, 'device_vector\\s*<': 27}"
zjin-lcf/HeCBench,src/tsne-hip/nbodyfft.h,.h,4021,92,0,"{'thrust::': 32, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 32, 'device_vector\\s*<': 27}"
zjin-lcf/HeCBench,src/logic-rewrite-hip/refactor_mffc.cu,.cu,42307,76,6,"{'thrust::': 34, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 34}"
zjin-lcf/HeCBench,src/logic-rewrite-cuda/refactor_mffc.cu,.cu,42384,76,6,"{'thrust::': 34, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 34}"
QMCPACK/qmcpack,external_codes/boost_multi/multi/include/boost/multi/adaptors/thrust/test/memory_resource.cu,.cu,11346,228,0,"{'thrust::': 111, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 111, 'thrust\\.h': 1}"
QMCPACK/qmcpack,external_codes/boost_multi/multi/include/boost/multi/adaptors/cuda/cublas/test/all.cu,.cu,83723,208,16,"{'thrust::': 102, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 102, 'thrust\\.h': 1}"
QMCPACK/qmcpack,src/AFQMC/Numerics/detail/CUDA/Kernels/Auwn_Bun_Cuw.cu,.cu,30693,200,0,"{'thrust::': 99, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 99}"
QMCPACK/qmcpack,src/AFQMC/Numerics/detail/CUDA/Kernels/determinant.cu,.cu,20713,179,0,"{'thrust::': 87, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 87}"
QMCPACK/qmcpack,src/AFQMC/Numerics/detail/CUDA/Kernels/dot_wabn.cu,.cu,17339,160,0,"{'thrust::': 79, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 79}"
QMCPACK/qmcpack,external_codes/boost_multi/multi/include/boost/multi/adaptors/cuda/cublas/context.hpp,.hpp,20403,154,0,"{'thrust::': 76, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 76}"
QMCPACK/qmcpack,src/AFQMC/Numerics/detail/CUDA/Kernels/construct_X.cu,.cu,11868,128,0,"{'thrust::': 63, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 63}"
QMCPACK/qmcpack,external_codes/boost_multi/multi/include/boost/multi/adaptors/thrust.hpp,.hpp,9431,117,0,"{'thrust::': 55, '#include\\s*<thrust/': 7, 'thrust\\s*::\\s*\\w+': 55}"
QMCPACK/qmcpack,external_codes/boost_multi/multi/include/boost/multi/adaptors/thrust/fix_copy.hpp,.hpp,9071,84,0,"{'thrust::': 42, 'thrust\\s*::\\s*\\w+': 42}"
QMCPACK/qmcpack,src/AFQMC/Numerics/detail/CUDA/Kernels/batched_dot_wabn_wban.cu,.cu,11314,82,0,"{'thrust::': 40, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 40}"
fzi-forschungszentrum-informatik/gpu-voxels,packages/gpu_voxels/src/gpu_voxels/octree/NTree.hpp,.hpp,137381,719,54,"{'thrust::': 274, '#include\\s*<thrust/': 14, 'thrust\\s*::\\s*\\w+': 274, 'device_vector\\s*<': 127, 'host_vector\\s*<': 30}"
fzi-forschungszentrum-informatik/gpu-voxels,packages/gpu_voxels/src/gpu_voxels/voxellist/TemplateVoxelList.hpp,.hpp,51010,404,83,"{'thrust::': 187, '#include\\s*<thrust/': 10, 'thrust\\s*::\\s*\\w+': 187, 'device_vector\\s*<': 9, 'host_vector\\s*<': 11}"
fzi-forschungszentrum-informatik/gpu-voxels,packages/gpu_voxels/src/gpu_voxels/voxelmap/DistanceVoxelMap.hpp,.hpp,46477,220,30,"{'thrust::': 97, '#include\\s*<thrust/': 10, 'thrust\\s*::\\s*\\w+': 97, 'device_vector\\s*<': 14, 'host_vector\\s*<': 2}"
fzi-forschungszentrum-informatik/gpu-voxels,packages/gpu_voxels/src/gpu_voxels/voxellist/BitVoxelList.hpp,.hpp,32850,201,42,"{'thrust::': 94, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 94, 'device_vector\\s*<': 10, 'host_vector\\s*<': 2}"
fzi-forschungszentrum-informatik/gpu-voxels,packages/gpu_voxels/src/gpu_voxels/octree/test/Tests.cu,.cu,25682,128,5,"{'thrust::': 44, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 44, 'device_vector\\s*<': 5, 'host_vector\\s*<': 30}"
fzi-forschungszentrum-informatik/gpu-voxels,packages/gpu_voxels/src/gpu_voxels/octree/PointCloud.cu,.cu,17937,95,8,"{'thrust::': 34, '#include\\s*<thrust/': 7, 'thrust\\s*::\\s*\\w+': 34, 'device_vector\\s*<': 13, 'host_vector\\s*<': 7}"
fzi-forschungszentrum-informatik/gpu-voxels,packages/gpu_voxels/src/gpu_voxels/octree/Sensor.cu,.cu,14410,90,0,"{'thrust::': 30, 'thrust\\s*::\\s*\\w+': 30, 'device_vector\\s*<': 30}"
fzi-forschungszentrum-informatik/gpu-voxels,packages/gpu_voxels/src/gpu_voxels/octree/NTree.h,.h,21368,83,1,"{'thrust::': 29, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 29, 'device_vector\\s*<': 14, 'host_vector\\s*<': 9}"
fzi-forschungszentrum-informatik/gpu-voxels,packages/gpu_voxels/src/gpu_voxels/octree/kernels/kernel_Octree.h,.h,96346,60,23,"{'thrust::': 28, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 28}"
fzi-forschungszentrum-informatik/gpu-voxels,packages/gpu_voxels/src/gpu_voxels/helpers_highlevel/DistanceMapConverter.cu,.cu,7106,67,11,"{'thrust::': 30, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 30, 'device_vector\\s*<': 3}"
NVIDIA/cuopt,cpp/src/mip/problem/problem.cu,.cu,78053,213,33,"{'thrust::': 102, '#include\\s*<thrust/': 9, 'thrust\\s*::\\s*\\w+': 102}"
NVIDIA/cuopt,cpp/src/mip/presolve/trivial_presolve.cuh,.cuh,18456,128,28,"{'thrust::': 57, '#include\\s*<thrust/': 14, 'thrust\\s*::\\s*\\w+': 57}"
NVIDIA/cuopt,cpp/src/routing/local_search/compute_compatible.cu,.cu,34502,97,14,"{'thrust::': 48, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 48}"
NVIDIA/cuopt,cpp/src/mip/feasibility_jump/feasibility_jump.cu,.cu,54367,96,7,"{'thrust::': 46, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 46}"
NVIDIA/cuopt,cpp/src/mip/solution/solution.cu,.cu,26731,68,20,"{'thrust::': 33, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 33}"
NVIDIA/cuopt,cpp/tests/mip/problem_test.cu,.cu,14981,81,2,"{'thrust::': 32, '#include\\s*<thrust/': 10, 'thrust\\s*::\\s*\\w+': 32, 'host_vector\\s*<': 7}"
NVIDIA/cuopt,cpp/src/routing/utilities/check_input.cu,.cu,20020,70,11,"{'thrust::': 33, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 33}"
NVIDIA/cuopt,cpp/src/linear_programming/restart_strategy/pdlp_restart_strategy.cu,.cu,93353,70,9,"{'thrust::': 30, '#include\\s*<thrust/': 10, 'thrust\\s*::\\s*\\w+': 30}"
NVIDIA/cuopt,cpp/src/mip/presolve/bounds_update_helpers.cuh,.cuh,15694,76,3,"{'thrust::': 38, 'thrust\\s*::\\s*\\w+': 38}"
NVIDIA/cuopt,cpp/src/mip/presolve/multi_probe.cu,.cu,20813,66,8,"{'thrust::': 31, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 31}"
dmlc/xgboost,src/metric/auc.cu,.cu,34179,195,46,"{'thrust::': 90, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 90, 'device_vector\\s*<': 12}"
dmlc/xgboost,src/common/quantile.cu,.cu,31205,117,28,"{'thrust::': 53, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 53, 'device_vector\\s*<': 5}"
dmlc/xgboost,src/common/device_helpers.cuh,.cuh,31635,129,15,"{'thrust::': 59, '#include\\s*<thrust/': 9, 'thrust\\s*::\\s*\\w+': 59, 'device_vector\\s*<': 2}"
dmlc/xgboost,src/objective/lambdarank_obj.cu,.cu,27892,99,25,"{'thrust::': 47, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 47}"
dmlc/xgboost,tests/cpp/tree/gpu_hist/test_evaluate_splits.cu,.cu,29435,107,0,"{'thrust::': 32, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 32, 'device_vector\\s*<': 41, 'host_vector\\s*<': 1}"
dmlc/xgboost,tests/cpp/common/test_span.cu,.cu,11622,96,0,"{'thrust::': 36, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 36, 'device_vector\\s*<': 11, 'host_vector\\s*<': 10}"
dmlc/xgboost,src/encoder/ordinal.cuh,.cuh,14798,73,12,"{'thrust::': 32, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 32, 'device_vector\\s*<': 1}"
dmlc/xgboost,src/tree/gpu_hist/gradient_based_sampler.cu,.cu,15876,70,10,"{'thrust::': 33, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 33}"
dmlc/xgboost,src/data/ellpack_page.cu,.cu,33934,68,11,"{'thrust::': 31, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 31, 'device_vector\\s*<': 2}"
dmlc/xgboost,tests/cpp/common/test_quantile.cu,.cu,28799,63,6,"{'thrust::': 26, 'thrust\\s*::\\s*\\w+': 26, 'device_vector\\s*<': 10, 'host_vector\\s*<': 1}"
NVIDIA/cuCollections,include/cuco/utility/key_generator.cuh,.cuh,18264,114,10,"{'thrust::': 48, '#include\\s*<thrust/': 12, 'thrust\\s*::\\s*\\w+': 48, 'device_vector\\s*<': 6}"
NVIDIA/cuCollections,tests/dynamic_map/retrieve_all_test.cu,.cu,4797,68,6,"{'thrust::': 26, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 26, 'device_vector\\s*<': 10}"
NVIDIA/cuCollections,tests/static_map/retrieve_if_test.cu,.cu,9224,71,2,"{'thrust::': 28, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 28, 'device_vector\\s*<': 12}"
NVIDIA/cuCollections,tests/static_multimap/retrieve_if_test.cu,.cu,9422,71,2,"{'thrust::': 27, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 27, 'device_vector\\s*<': 12}"
NVIDIA/cuCollections,tests/static_set/retrieve_if_test.cu,.cu,8778,65,0,"{'thrust::': 25, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 25, 'device_vector\\s*<': 12}"
NVIDIA/cuCollections,tests/static_multiset/retrieve_if_test.cu,.cu,8796,65,0,"{'thrust::': 25, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 25, 'device_vector\\s*<': 12}"
NVIDIA/cuCollections,tests/static_set/unique_sequence_test.cu,.cu,6355,44,5,"{'thrust::': 17, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 17, 'device_vector\\s*<': 4}"
NVIDIA/cuCollections,tests/static_map/duplicate_keys_test.cu,.cu,5241,43,4,"{'thrust::': 15, '#include\\s*<thrust/': 7, 'thrust\\s*::\\s*\\w+': 15, 'device_vector\\s*<': 6}"
NVIDIA/cuCollections,tests/static_map/find_test.cu,.cu,7072,39,7,"{'thrust::': 15, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 15, 'device_vector\\s*<': 1}"
NVIDIA/cuCollections,tests/static_multiset/count_test.cu,.cu,7481,37,6,"{'thrust::': 16, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 16, 'device_vector\\s*<': 2}"
uber/aresdb,query/functor.hpp,.hpp,45988,691,75,"{'thrust::': 345, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 345}"
uber/aresdb,query/functor_unittest.cu,.cu,47072,482,90,"{'thrust::': 235, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 235, 'host_vector\\s*<': 6}"
uber/aresdb,query/iterator.hpp,.hpp,52639,463,23,"{'thrust::': 228, '#include\\s*<thrust/': 7, 'thrust\\s*::\\s*\\w+': 228}"
uber/aresdb,query/iterator_unittest.cu,.cu,26171,93,22,"{'thrust::': 44, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 44}"
uber/aresdb,query/hll.cu,.cu,13242,84,25,"{'thrust::': 39, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 39, 'device_vector\\s*<': 4}"
uber/aresdb,query/binder.hpp,.hpp,29541,74,9,"{'thrust::': 37, 'thrust\\s*::\\s*\\w+': 37}"
uber/aresdb,query/sort_reduce.cu,.cu,12214,72,9,"{'thrust::': 33, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 33, 'device_vector\\s*<': 2}"
uber/aresdb,query/unittest_utils.hpp,.hpp,11469,77,0,"{'thrust::': 29, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 29, 'device_vector\\s*<': 5, 'host_vector\\s*<': 9}"
uber/aresdb,query/functor.cu,.cu,8908,52,4,"{'thrust::': 26, 'thrust\\s*::\\s*\\w+': 26}"
uber/aresdb,query/hash_reduction.cu,.cu,15039,27,5,"{'thrust::': 13, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 13}"
zhongshp/Co-LRIO,include/third_parties/flann/algorithms/kdtree_cuda_3d_index.cu,.cu,56362,468,7,"{'thrust::': 228, '#include\\s*<thrust/': 9, 'thrust\\s*::\\s*\\w+': 228, 'host_vector\\s*<': 3}"
zhongshp/Co-LRIO,include/third_parties/flann/algorithms/kdtree_cuda_builder.h,.h,35947,393,19,"{'thrust::': 192, '#include\\s*<thrust/': 7, 'thrust\\s*::\\s*\\w+': 192, 'host_vector\\s*<': 2}"
zhongshp/Co-LRIO,include/third_parties/gicp/cuda/gaussian_voxelmap.cu,.cu,12447,264,9,"{'thrust::': 121, 'thrust\\s*::\\s*\\w+': 121, 'device_vector\\s*<': 21, 'host_vector\\s*<': 1}"
zhongshp/Co-LRIO,include/third_parties/gicp/cuda/ndt_compute_derivatives.cu,.cu,9423,149,11,"{'thrust::': 72, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 72, 'device_vector\\s*<': 4}"
zhongshp/Co-LRIO,include/third_parties/gicp/cuda/compute_derivatives.cu,.cu,6782,109,7,"{'thrust::': 50, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 50, 'device_vector\\s*<': 5}"
zhongshp/Co-LRIO,include/third_parties/gicp/cuda/brute_force_knn.cu,.cu,4126,94,7,"{'thrust::': 41, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 41, 'device_vector\\s*<': 7}"
zhongshp/Co-LRIO,include/third_parties/gicp/cuda/fast_vgicp_cuda.cu,.cu,10569,90,2,"{'thrust::': 31, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 31, 'device_vector\\s*<': 13, 'host_vector\\s*<': 12}"
zhongshp/Co-LRIO,include/third_parties/gicp/cuda/covariance_regularization.cu,.cu,5016,76,7,"{'thrust::': 34, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 34, 'device_vector\\s*<': 5}"
zhongshp/Co-LRIO,include/third_parties/gicp/cuda/covariance_estimation_rbf.cu,.cu,5409,71,1,"{'thrust::': 31, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 31, 'device_vector\\s*<': 6}"
zhongshp/Co-LRIO,include/third_parties/gicp/cuda/find_voxel_correspondences.cu,.cu,3970,69,1,"{'thrust::': 31, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 31, 'device_vector\\s*<': 4}"
PaddlePaddle/Paddle,paddle/phi/common/complex.h,.h,20160,120,0,"{'thrust::': 59, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 59}"
PaddlePaddle/Paddle,paddle/phi/kernels/gpu/unique_kernel.cu,.cu,27721,98,6,"{'thrust::': 45, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 45}"
PaddlePaddle/Paddle,paddle/phi/kernels/gpu/graph_reindex_kernel.cu,.cu,15884,103,1,"{'thrust::': 44, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 44, 'device_vector\\s*<': 10}"
PaddlePaddle/Paddle,paddle/phi/kernels/gpu/unique_consecutive_functor.h,.h,17515,83,2,"{'thrust::': 38, '#include\\s*<thrust/': 7, 'thrust\\s*::\\s*\\w+': 38}"
PaddlePaddle/Paddle,paddle/phi/kernels/gpu/graph_sample_neighbors_kernel.cu,.cu,17002,70,3,"{'thrust::': 31, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 31, 'device_vector\\s*<': 2}"
PaddlePaddle/Paddle,paddle/phi/kernels/strings/gpu/strings_lower_upper_kernel.cu,.cu,7420,60,8,"{'thrust::': 28, 'thrust\\s*::\\s*\\w+': 28, 'device_vector\\s*<': 4}"
PaddlePaddle/Paddle,paddle/phi/kernels/sparse/gpu/convolution.cu.h,.h,22216,65,3,"{'thrust::': 30, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 30}"
